,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name
10,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2015-12-01,2015-12-31,Main season,Harvest,2015-05-01,Main season 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,438522.0,,Groundnuts (In Shell),SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01422AA,"Groundnuts in shell, not specified",Western Africa,West Africa,3088618,54832,61010,1018,567,crop:harvested,7951,5104,107,525415,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01422AA - Groundnuts (In Shell): Main season: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:27,2017-11-13T19:55:27,2017-11-13T19:55:27,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Crop production, Sierra Leone"
11,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2015-12-01,2015-12-31,Main season,Harvest,2015-05-01,Main season 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,438522.0,,Sesame Seed,SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01444AA,Oilseed,Western Africa,West Africa,3088622,54832,61010,1018,567,crop:harvested,7951,5104,107,525419,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01444AA - Sesame Seed: Main season: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:27,2017-11-13T19:55:27,2017-11-13T19:55:27,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Crop production, Sierra Leone"
12,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2015-12-01,2015-12-31,Main season,Harvest,2015-05-01,Main season 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,438522.0,,Rice (Paddy),SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3088606,54832,61010,1018,567,crop:harvested,7951,5104,107,525403,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01132AA - Rice (Paddy), unspecified: Main season: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:27,2017-11-13T19:55:27,2017-11-13T19:55:27,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Crop production, Sierra Leone"
13,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2015-12-01,2015-12-31,Main season,Harvest,2015-05-01,Main season 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,438522.0,,Okras (Fresh),SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01239AA,Abelmoschus esculentus,Western Africa,West Africa,3088614,54832,61010,1018,567,crop:harvested,7951,5104,107,525411,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01239AA - Okras: Main season: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:27,2017-11-13T19:55:27,2017-11-13T19:55:27,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Crop production, Sierra Leone"
14,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2015-12-01,2015-12-31,Main season,Harvest,2015-05-01,Main season 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,438522.0,,Cassava,SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3088630,54832,61010,1018,567,crop:harvested,7951,5104,107,525427,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01592AA - Cassava: Main season: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:28,2017-11-13T19:55:28,2017-11-13T19:55:28,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Crop production, Sierra Leone"
15,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2015-12-01,2015-12-31,Main season,Harvest,2015-05-01,Main season 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,438522.0,,Sweet Potatoes,SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01591AA,Sweet potatoes,Western Africa,West Africa,3088626,54832,61010,1018,567,crop:harvested,7951,5104,107,525423,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01591AA - Sweet Potatoes: Main season: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:28,2017-11-13T19:55:28,2017-11-13T19:55:28,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Crop production, Sierra Leone"
16,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2016-12-01,2016-12-31,Main season,Harvest,2016-05-01,Main season 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,446354.0,,Groundnuts (In Shell),SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01422AA,"Groundnuts in shell, not specified",Western Africa,West Africa,3089127,54833,61011,1018,567,crop:planted,7951,5104,107,525416,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01422AA - Groundnuts (In Shell): Main season: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:49,2017-11-13T19:55:49,2017-11-13T19:55:49,Published,2018-09-05T17:44:44,Ad Hoc,2016-12-31,"Crop production, Sierra Leone"
17,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2016-12-01,2016-12-31,Main season,Harvest,2016-05-01,Main season 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,446354.0,,Sesame Seed,SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01444AA,Oilseed,Western Africa,West Africa,3089131,54833,61011,1018,567,crop:planted,7951,5104,107,525420,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01444AA - Sesame Seed: Main season: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:49,2017-11-13T19:55:49,2017-11-13T19:55:49,Published,2018-09-05T17:44:44,Ad Hoc,2016-12-31,"Crop production, Sierra Leone"
18,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2016-12-01,2016-12-31,Main season,Harvest,2016-05-01,Main season 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,446354.0,,Sorghum,SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01142AA,"Sorghum grain, other",Western Africa,West Africa,3089119,54833,61011,1018,567,crop:planted,7951,5104,107,525408,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01142AA - Sorghum grain, unspecified: Main season: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:49,2017-11-13T19:55:49,2017-11-13T19:55:49,Published,2018-09-05T17:44:44,Ad Hoc,2016-12-31,"Crop production, Sierra Leone"
19,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2016-12-01,2016-12-31,Main season,Harvest,2016-05-01,Main season 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,446354.0,,Rice (Paddy),SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3089115,54833,61011,1018,567,crop:planted,7951,5104,107,525404,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01132AA - Rice (Paddy), unspecified: Main season: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:49,2017-11-13T19:55:49,2017-11-13T19:55:49,Published,2018-09-05T17:44:44,Ad Hoc,2016-12-31,"Crop production, Sierra Leone"
20,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2016-12-01,2016-12-31,Main season,Harvest,2016-05-01,Main season 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,446354.0,,Maize (Corn),SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01122AA,"Maize grain (corn), other",Western Africa,West Africa,3089111,54833,61011,1018,567,crop:planted,7951,5104,107,525400,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01122AA - Maize (Corn), unspecified: Main season: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:49,2017-11-13T19:55:49,2017-11-13T19:55:49,Published,2018-09-05T17:44:44,Ad Hoc,2016-12-31,"Crop production, Sierra Leone"
21,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2016-12-01,2016-12-31,Main season,Harvest,2016-05-01,Main season 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,446354.0,,Okras (Fresh),SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01239AA,Abelmoschus esculentus,Western Africa,West Africa,3089123,54833,61011,1018,567,crop:planted,7951,5104,107,525412,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01239AA - Okras: Main season: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:49,2017-11-13T19:55:49,2017-11-13T19:55:49,Published,2018-09-05T17:44:44,Ad Hoc,2016-12-31,"Crop production, Sierra Leone"
22,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2016-12-01,2016-12-31,Main season,Harvest,2016-05-01,Main season 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,446354.0,,Cassava,SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3089139,54833,61011,1018,567,crop:planted,7951,5104,107,525428,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01592AA - Cassava: Main season: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:50,2017-11-13T19:55:50,2017-11-13T19:55:50,Published,2018-09-05T17:44:44,Ad Hoc,2016-12-31,"Crop production, Sierra Leone"
23,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2016-12-01,2016-12-31,Main season,Harvest,2016-05-01,Main season 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,446354.0,,Sweet Potatoes,SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01591AA,Sweet potatoes,Western Africa,West Africa,3089135,54833,61011,1018,567,crop:planted,7951,5104,107,525424,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01591AA - Sweet Potatoes: Main season: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:50,2017-11-13T19:55:50,2017-11-13T19:55:50,Published,2018-09-05T17:44:44,Ad Hoc,2016-12-31,"Crop production, Sierra Leone"
24,Sierra Leone,"Ministry of Agriculture, Forestry and Food Security, Sierra Leone","Crop production survey, Sierra Leone","Kailahun, Eastern, Sierra Leone",Kailahun,SL1960A20101,Sierra Leone,Eastern,Kailahun,,,,,2015-12-01,2015-12-31,Main season,Harvest,2015-05-01,Main season 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,438522.0,,Rice (Paddy),SL,"Kailahun, Eastern, Sierra Leone (01/01/1960 - 01/01/2009)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3088607,54832,61010,1018,567,crop:planted,7951,5104,107,525404,"Crop production, Sierra Leone: Kailahun, Eastern, Sierra Leone (From 01/01/1960): R01132AA - Rice (Paddy), unspecified: Main season: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-13T19:55:27,2017-11-13T19:55:27,2017-11-13T19:55:27,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Crop production, Sierra Leone"
